DIS_CODE;SUBJECT;RESULT;AUTHOR;KEYWORDS;;;;;;;;;;;;;;;;;;;;;
07.6.5.43.20;Продакт менеджмент / Product Management;0;Настя;Стратегия управления продуктом, Целевая аудитория, Прототипирование продукта, Развитие цифрового продукта, Методологии управления, Тестирование продукта, Имидж, Точка роста, Каналы продвижения, Монетизация, Юнит-экономика;;;;;;;;;;;;;;;;;;;;;
07.4.6.42.20;Технологии продакт-менеджмента в Foodtech;0;Настя;Стратегия управления продуктом, Целевая аудитория, Прототипирование продукта, Развитие цифрового продукта, Методологии управления, Тестирование продукта, Имидж, Точка роста, Каналы продвижения, Монетизация, Юнит-экономика;;;;;;;;;;;;;;;;;;;;;
07.4.6.49.20;Технологии продакт-менеджмента в Foodtech / Technologies of Product Management;0;Настя;Стратегия управления продуктом, Целевая аудитория, Прототипирование продукта, Развитие цифрового продукта, Методологии управления, Тестирование продукта, Имидж, Точка роста, Каналы продвижения, Монетизация, Юнит-экономика;;;;;;;;;;;;;;;;;;;;;
07.4.6.79.20;Глобальная экосистема новых технологических рынков;0;Настя;Цифровая трансформация бизнеса, Научно-исследовательская работа, Технологические тенденции, Мировая экономика, Индустрия 4.0, Бизнес-модель, Цифровые стратегии, Управленческие компетенции;;;;;;;;;;;;;;;;;;;;;
07.6.4.2.20;Методы хранения данных и бизнес-анализ (часть 2) / Data Warehouse Techniques and Business Intelligence (part 2);0;Настя;Методы обработки данных, Хранение данных, Описательные статистики, Визуализация данных, Реляционные СУБД, Язык структурированных запросов (SQL), NoSQL системы хранения данных, Виды NoSQL хранилищ;;;;;;;;;;;;;;;;;;;;;
07.6.6.130.20;Информационные технологии в прикладных городских задачах;0;Настя;Умный город, Городские данные, Пространственные данные, Визуализация данных, Городские исследования, Полевой сбор данных, QGIS;;;;;;;;;;;;;;;;;;;;;
07.6.6.133.20;Мэппинг и геоинформационные системы в гуманитарных науках;0;Настя;Пространственные данные, Геоизображения, Карты, Цифровые карты, Геосистемы, Государственное картографирование, Базы геоданных, Инструменты анализа ГИС;;;;;;;;;;;;;;;;;;;;;
07.6.6.32.20;Маркетинговые технологии в цифровой экономике;0;Настя;Маркетинг, Стратегический маркетинг, Маркетинговы план, Инструменты цифрового маркетинга, digital-покупатель, Искусственный интеллект, Бизнес-модель, Распределенная экономика, Рынок промежуточного потребления;;;;;;;;;;;;;;;;;;;;;
07.6.6.33.20;Проектное управление в высокотехнологичном бизнесе (КР-2);0;Настя;Стратегия проекта, Классификация проектов, Системная организация проекта, Жизненный цикл проекта, Организационные структуры управления проектами, Методы анализа неопределенности, Методы анализа рисков проектов, Анализ эффективности проекта, Бизнес-план проекта, Планирование проекта, Ресурсная карта, Диаграмма Ганта, Декомпозиция проектов, Разработка иерархической структуры работ, Сетевые методы планирования и управления проектами, Информационные технологии управления проектами, Критерии оценки эффективности проектов, Партнерское сотрудничество;;;;;;;;;;;;;;;;;;;;;
07.6.6.52.20;Управление инфраструктурой города;0;Настя;Коммунальная инфраструктура, Коммунальная экономика, Жилищная экономика, Градостроительство, Тарифное регулирование, Коммунальный комплекс, Договорные отношения с потребителями, Монопольный сектор в экономике, Концессионные соглашения, Градорегулирование;;;;;;;;;;;;;;;;;;;;;
07.6.6.70.20;Программно-аппаратные средства;0;Настя;Программно-аппаратные средства обеспечения информационной безопасности, Методы обеспечения информационной безопасности, Программно-аппаратные средства защиты от несанкционированного доступа, Оценка эффективности средств защиты информации, Разработка автоматизированных систем управления объектами, Анализ состояний объекта управления, Архитектура автоматизированной системы, Реализация алгоритмов взаимодействия модулей автоматизированной системы;;;;;;;;;;;;;;;;;;;;;
07.6.6.90.20;Основы информационных систем (КР 1) / Fundamentals of Information System;0;Настя;Стандарт ISO, Методология MPR, CRP-система, MRPII-система, Системы класса ERP, Рынок CRM-систем, Автоматизация деятельности маркетинга, Анализ деятельности предприятия, Электронный документооборот, OLAP-системы, Защита данных;;;;;;;;;;;;;;;;;;;;;
07.6.6.92.20;Инновации в проектировании программного обеспечения / Software and Application Innovation;0;Настя;Стиль программирования, Стиль кода, Проблемы при проектировании, Поиск и обработка ошибок, Корректность кода, Статические проверки кода, Динамическая проверка кода, Проектирование программы, Структуры данных, Проектирование интерфейсов, Model-View-Controller (MVC), Паттерны проектирования, Процесс разработки ПО, Test driven development (TDD), Рефакторинг, Управление исходным кодом, Планирование и управление проектом, Методики экстремального программирования, Модульное тестирование, Mock-объекты для тестирования кода, Порождающие паттерны, Структурные паттерны, Паттерны поведения;;;;;;;;;;;;;;;;;;;;;
07.6.8.7.20;Методы хранения данных и бизнес-анализ (часть 1) / Data Warehouse Techniques and Business Intelligence (part 1);0;Настя;Методы обработки данных, Хранение данных, Описательные статистики, Визуализация данных, Реляционные СУБД, Язык структурированных запросов (SQL), NoSQL системы хранения данных, Виды NoSQL хранилищ;;;;;;;;;;;;;;;;;;;;;
07.7.6.181.20;Фоточувствительные материалы для записи оптической информации;0;Настя;Оптические системы, Хранение данных, Запись информации, Механизмы светочувствительности, Голографическая запись информации, Голографические системы, Голографическая память, Голограммы, Оптическая запись информации, Фоточувствительыне материалы;;;;;;;;;;;;;;;;;;;;;
07.7.6.182.20;Фоточувствительные материалы для записи оптической информации / Photosensitive materials for recording optical information;0;Настя;Оптические системы, Хранение данных, Запись информации, Механизмы светочувствительности, Голографическая запись информации, Голографические системы, Голографическая память, Голограммы, Оптическая запись информации, Фоточувствительыне материалы;;;;;;;;;;;;;;;;;;;;;
07.7.6.197.20;Технологии визуализации/ Display Technology;0;Настя;Направления в визуализации, Абстракции данных, Алфавит визуализации, Проектирование визуализационных решений, Восприятие цвета, Человеко-компьютерное взаимодействие, Визуализация текста, Визуализация пространственных данных, Социальная визуализация, Визуализация как искусство;;;;;;;;;;;;;;;;;;;;;
07.7.6.238.20;Колориметрия светодиодного излучения (КР);0;Настя;Цвет как объект цветовых измерений, Модели представления цвета, Международная колориметрическая система, Стандарты цветовоспроизведения, Методы инструментального измерения цвета, Цветовые расчеты, Визуальные колориметры, Фотоэлектрические колориметры, Измерение цвета с помощью систем технического зрения;;;;;;;;;;;;;;;;;;;;;
07.7.6.69.20;Теория и практика зрительного восприятия;0;Настя;2D-технологии, 3D-технологии, Теории внимания, Развитие внимания, Восприятие цвета, Развитие внимания, Визуальное восприятие;;;;;;;;;;;;;;;;;;;;;
07.7.6.70.20;Теория и практика зрительного восприятия / Theory and practice of visual perception;0;Настя;2D-технологии, 3D-технологии, Теории внимания, Развитие внимания, Восприятие цвета, Развитие внимания, Визуальное восприятие;;;;;;;;;;;;;;;;;;;;;
06.1.5.37.18;Мировые информационные ресурсы;0;Настя;E-learning, Типология информационных ресурсов, Ресурсы для организации общения, Ресурсы для создания мультимедийных презентаций, Ресурсы для создания инфографики, Ресурсы для проведения опросов, Ресурсы для создания видеоуроков;;;;;;;;;;;;;;;;;;;;;
07.4.5.1.20;Привлечение инвестиций и стратегии выхода;0;Настя;Рынок инвестиционной недвижимости, Рынок капитала, Финансовый анализ, Оценка инвестиций, Девелоперские проекты, Реальные опционы, Структура процентных ставок, Чувствительность облигаций, Портфель облигаций;;;;;;;;;;;;;;;;;;;;;
07.4.4.22.20;Технологии продакт-менеджмента в Foodtech;0;Настя;Стратегия управления продуктом, Целевая аудитория, Прототипирование продукта, Развитие цифрового продукта, Методологии управления, Тестирование продукта, Имидж, Точка роста, Каналы продвижения, Монетизация, Юнит-экономика;;;;;;;;;;;;;;;;;;;;;
07.4.5.48.20;Социально-экономический анализ регионов и отраслей;0;Настя;Региональное развитие, Национальная экономика, Анализ экономики региона, Модели размещения предприятий, Региональная политика, Региональное управление;;;;;;;;;;;;;;;;;;;;;
06.1.6.219.19;Проектные задачи биотехнологических производств;0;Настя;Биотехнологические предприятия, Проектирование биотехнологических производств, Методы разработки технологических систем, Стадии биотехнологических процессов, Ферментационное оборудование, Многокомпонентные системы, Стандарт GMP, Стандарты GXP, Государственное регулирование;;;;;;;;;;;;;;;;;;;;;
06.1.6.235.19;Контроллинг биотехнологических производств;0;Настя;Биотехнологические предприятия, Методы разработки технологических систем, Стадии биотехнологических процессов, Ферментационное оборудование, Многокомпонентные системы, Стандарт GMP, Стандарты GXP, Государственное регулирование;;;;;;;;;;;;;;;;;;;;;
07.4.5.11.20;Принципы биотехнологического производства;0;Настя;Биотехнологические предприятия, Методы разработки технологических систем, Стадии биотехнологических процессов, Ферментационное оборудование, Многокомпонентные системы, Стандарт GMP, Стандарты GXP, Государственное регулирование;;;;;;;;;;;;;;;;;;;;;
07.0.12.79.20;Основы компьютерного моделирования в электродинамике / Basics of computer modeling in electromagnetics;0;Настя;Векторы электромагнитного поля, Уравнение электромагнитного поля, Электромагнитное поле, Плоские электромагнитные волны, Неограничеченные среды, Граница раздела двух сред, Источники электромагнитного поля, Уравнение Максвелла, Электромагнитные излучатели;;;;;;;;;;;;;;;;;;;;;
07.1.6.71.20;Основы нефтегазового дела;0;Настя;Добыча нефти, Добыча газа, Разработка нефтегазовых месторождений, Эксплуатация нефтегазовых месторождений, Месторождения углеводородов, Промысловый сбор углеводородов, Транспортировка углеводородов;;;;;;;;;;;;;;;;;;;;;
07.2.6.14.20;Функциональная и информационная безопасность фабрики будущего;0;Настя;Мировые промышленные тренды, Индустрия 4.0, Цифровая экономика, Концепция Фабрик Будущего, Цифровое проектирование, Цифровая фабрика, Аддитивные технологии, Новые материалы, Инструменты цифровой трансформации компании, Инструменты управления цифровой компанией, «Умная» фабрика, Виртуальная фабрика;;;;;;;;;;;;;;;;;;;;;
07.5.5.36.20;Дополнительные разделы машинного обучения (КР);0;Настя;Задачи машинного обучения, Задача регрессии, Деревья решений, Задачи классификации, Метод k-ближайших соседей, Оценка качества обучения, Сложность моделей машинного обучения, Выделение признаков, Метод главных компонент, Обучение с подкреплением, Дилемма смещения-разброса, Обучение нейронной сети, Сверточные нейронные сети, Рекуррентные нейронные сети, Оптимизация гиперпараметров нейронных сетей;;;;;;;;;;;;;;;;;;;;;
06.1.6.201.19;Микро- и нанодисперсные системы пищевых продуктов;0;Настя;Пищевые продукты, Системы пищевых продуктов, Нанодисперсные системы, Микродисперсные системы;;;;;;;;;;;;;;;;;;;;;
06.1.6.206.19;Мультиэнзимные комплексы в пищевой биотехнологии;0;Настя;Биотехнология, Продукты питания, Мультиэнзимные комплексы, Пищевые производства;;;;;;;;;;;;;;;;;;;;;
06.1.6.209.19;Моделирование внедренческой деятельности в пищевой индустрии;0;Настя;Пищевая индустрия, Продукты питания, Внедренческая деятельность, Математическое моделирование;;;;;;;;;;;;;;;;;;;;;
06.1.6.224.19;Технохимический контроль и санитария пищевых производств;0;Настя;Пищевые производства, Продукты питания, Технологичесчкий контроль, Санитария, Управление качеством;;;;;;;;;;;;;;;;;;;;;
06.1.6.231.19;Пищевые низкотемпературные технологии;0;Настя;Пищевые технологии, Низкотемпературные технологии, Холодильные системы, Пищевые производства;;;;;;;;;;;;;;;;;;;;;
06.1.6.237.19;Технологические расчеты в пищевых технологиях;0;Настя;Пищевые технологии, Технологический расчет, Биотехнология, Продукты питания, Пищевые производства;;;;;;;;;;;;;;;;;;;;;
06.1.6.261.20;Взаимодействие физических полей с биологическими объектами;0;Настя;Биологические объекты, Физические поля, Физическая система, Электромагнитное поле;;;;;;;;;;;;;;;;;;;;;
06.1.6.55.18;Инф технологии в промышленной экологии;0;Настя;Экология, Информационные технологии, Экологическая безопасность, Промышленная технология;;;;;;;;;;;;;;;;;;;;;
06.2.5.32.20;Методы контроля качества изделий в цифровом производстве;0;Настя;Управление качеством, Стандартизация и сертификация, Цифровое производство, Методы контроля качества;;;;;;;;;;;;;;;;;;;;;
06.2.6.113.20;Моделирование процессов производства изделий из полимерных материалов;0;Настя;Полимерные материалы, Наноматериалы, Математическое моделирование, Нанообъекты, Нанотехнологии;;;;;;;;;;;;;;;;;;;;;
06.2.6.6.18;Искуственный интеллект в технической подготовке производства;0;Настя;Искусственный интеллект, Техническая подготовка производства, Методы искусственного интеллекта, Машинное обучение, Нейронные сети, Системы моделирования, BPwin, САПР;;;;;;;;;;;;;;;;;;;;;
06.3.6.181.19;Интегрированные технологии микросенсорной техники;0;Настя;Интегрированные технологии, Микросенсорная техника;;;;;;;;;;;;;;;;;;;;;
06.4.6.43.18;Инструментальные средства проектирования;0;Настя;Проблемы при проектировании, Статические проверки кода, Динамическая проверка кода, Проектирование программы, Проектирование интерфейсов, Model-View-Controller (MVC), Паттерны проектирования, Процесс разработки ПО, Test driven development (TDD), Управление проектом;;;;;;;;;;;;;;;;;;;;;
06.6.6.38.18;Системы и архитектуры резервного копирования и восстановления;0;Настя;Резервное копирование, Восстановление данных, Архитектуры резервного копирования, Системы резервного копирования;;;;;;;;;;;;;;;;;;;;;
06.7.6.133.18;Распространение и прием радиоволн;0;Настя;Радиоволны, Распространение радиоволн, Прием радиоволн;;;;;;;;;;;;;;;;;;;;;
06.7.6.163.19;Оптические и квантовые технологии искусственного интеллекта;0;Настя;Искусственный интеллект, Оптические технологии, Квантовые технологии;;;;;;;;;;;;;;;;;;;;;
07.0.12.130.20;Световые устройства и системы управления / Lighting Devices and Control Systems;0;Настя;Световые устройства, Системы управления;;;;;;;;;;;;;;;;;;;;;
07.0.12.140.20;Интеллект человека, животных, машины / Types of Intelligence: Thinking Humans, Non-human Animals and Machines;0;Настя;Интеллект человека, Интеллект животных, Интеллект машины, Искусственный интеллект;;;;;;;;;;;;;;;;;;;;;
07.0.12.57.20;Применение технологий трёхмерного моделирования в цифровом производстве;0;Настя;Цифровое производство, Математическое моделирование, Трехмерное моделирование;;;;;;;;;;;;;;;;;;;;;
07.0.12.71.20;Технологическое оборудование и автоматизация сборочных процессов;0;Настя;Технологическое оборудование, Технологический процесс, Сборочный процесс, Автоматизация сборки;;;;;;;;;;;;;;;;;;;;;
07.0.12.72.20;Конструкторско-технологическое обеспечение точности в машиностроении;0;Настя;Машиностроение, Точность в машиностроении, Конструкторско-технологическое обеспечение точности;;;;;;;;;;;;;;;;;;;;;
07.0.12.76.20;Моделирование материалов и устройств 2 / Materials and Devices simulation 2;0;Настя;Моделирование материалов, Моделирование устройств, Математическое моделирование, Чертеж;;;;;;;;;;;;;;;;;;;;;
07.1.6.142.20;Активные умные полимерные покрытия и их использование в пищевой промышленности;0;Настя;Пищевая промышленность, Полимерные покрытия, Активные полимерные покрытия, Умные полимерные покрытия;;;;;;;;;;;;;;;;;;;;;
07.1.6.147.20;Биотехнологический потенциал побочного пищевого сырья;0;Настя;Пищевое сырье, Пищевая промышленность, Биотехнология, Побочное пищевое сырье, Биотехнологический потенцияал;;;;;;;;;;;;;;;;;;;;;
07.1.6.152.20;Микро- и нанокапсулирование биологически активных веществ;0;Настя;Биологически активные вещества, Микрокапсулирование, Нанокапсулирование;;;;;;;;;;;;;;;;;;;;;
07.1.6.155.20;Сонохимия и фотохимические методы в химии / Sonochemical and photochemical methods in chemistry;0;Настя;Химия, Сонохимия, Фотохимия;;;;;;;;;;;;;;;;;;;;;
07.1.6.156.20;Математические основы описания нелинейных химических систем / Mathematical description of the nonlinear chemical systems;0;Настя;Химические системы, Нелинейные химические системы, Математическое моделирование;;;;;;;;;;;;;;;;;;;;;
07.1.6.158.20;Нелинейные химические системы и химический компьютер / Non-linear chemical systems, chemical computer;0;Настя;Химические системы, Нелинейные химические системы, Химический компьютер;;;;;;;;;;;;;;;;;;;;;
07.1.6.160.20;Синхронизация электрохимических и биологических осцилляторов / Synchronization of electrochemical and biological oscillators;0;Настя;Осциллятор, Биологический осциллятор, Электрохимический осциллятор, Синхронизация осцилляторов;;;;;;;;;;;;;;;;;;;;;
07.1.6.176.20;Выделение, очистка и характеризация биологических веществ;0;Настя;Биологические вещества, Выделение биологических веществ, Очистка биологических веществ, Характеризация биологических веществ;;;;;;;;;;;;;;;;;;;;;
07.1.6.214.20;Ресурсосберегающие технологии белковых продуктов смешанного сырьевого состава;0;Настя;Сырьевой состав, Смешанный сырьевой состав, Белковые продукты, Продукты питания, Ресурсосберегающие технологии;;;;;;;;;;;;;;;;;;;;;
07.1.6.220.20;Физико-химические методы анализа объектов окружающей среды;0;Настя;Окружающая среда, Объекты окружающей среды, Анализ окружающей среды, Физико-химические методы;;;;;;;;;;;;;;;;;;;;;
07.1.6.53.20;Материалы для оборудования низкотемпературной техники;0;Настя;Низкотемпературная техника, Криогенная техника, Холодильное оборудование, Копрессоры, Материалы холодильной техники;;;;;;;;;;;;;;;;;;;;;
07.1.5.21.20;Системы безопасности и риска в низкотемпературной технике;0;Настя;Системы безопасности, Низкотемпературная техника, Криогенная техника, Холодильная техника;;;;;;;;;;;;;;;;;;;;;
07.4.9.7.20;Данные, культура и креативные индустрии / Data, Culture  and Creative Industries;0;Настя;Цифровая экономика, Индустрия 4.0, Аддитивные технологии, Быстрое прототипирование, Креативный продукт, Виртуальное производство, Цифровые двойники, Виртуальная реальность, Дополненная реальность, Интернет вещей, Цифровая экосистема, Креативная индустрия;;;;;;;;;;;;;;;;;;;;;
07.4.5.35.20;Устройство академического мира;0;Настя;Научное знание, Современная наука, Социология знания, Социальная эпистемология, Парадигма Мертона, Экспертное знание, Модели научной коммуникации, Научная грамотность, Popular Science, Социальная структура науки, Социологический релятивизм, Социальный конструктивизм;;;;;;;;;;;;;;;;;;;;;
07.6.5.33.20;Метадизайн: дизайн-прогнозирование (смешанное обучение) / Metadesign: Design Forecasting (blended learning);0;Настя;Метадизайн, Дизайн, Дизайн-прогнозирование, Проектирование;;;;;;;;;;;;;;;;;;;;;
07.1.5.68.20;Методология производства пищевых систем;0;Настя;Пищевые системы, Пищевые технологии, Биотехнология, Продукты питания, Биотехнологическое производство, Проектирование биотехнологических систем;;;;;;;;;;;;;;;;;;;;;
07.1.6.73.20;Химические реагенты и технологии их применения в процессах добычи нефти и газа;0;Настя;Добыча нефти, Добыча газа, Разработка нефтегазовых месторождений, Эксплуатация нефтегазовых месторождений, Месторождения углеводородов, Промысловый сбор углеводородов, Транспортировка углеводородов, Химические реагенты;;;;;;;;;;;;;;;;;;;;;
07.1.6.74.20;Физико-химическое моделирование процессов добычи нефти и газа;0;Настя;Добыча нефти, Добыча газа, Разработка нефтегазовых месторождений, Эксплуатация нефтегазовых месторождений, Месторождения углеводородов, Промысловый сбор углеводородов, Транспортировка углеводородов, Физико-химическое моделирование;;;;;;;;;;;;;;;;;;;;;
07.2.6.125.20;Информационно-навигационные системы в задачах позиционирования и ориентации/Information and navigation systems in the problems of positioning and orientation;0;Настя;Позиционирование, Ориентация, Информационно-навигационные системы, Навигация;;;;;;;;;;;;;;;;;;;;;
07.2.6.47.20;Идентификация неисправностей и диагностика;0;Настя;Диагностика, Идентификация неисправностей, Методы диагностики;;;;;;;;;;;;;;;;;;;;;
07.2.6.63.20;Компьютерное моделирование технологических и производственных процессов;0;Настя;Компьютерное моделирование, Технологический процесс, Производственный процесс;;;;;;;;;;;;;;;;;;;;;
07.2.6.72.20;Проектирование систем автоматизированного проектирования технологической подготовки производства (КП1);0;Настя;Технологическая подготовка производства, Технологический расчет, Системы автоматизированного проектирования, Проектирование систем, САПР, BPwin;;;;;;;;;;;;;;;;;;;;;
07.3.6.150.20;Теория интеллектуальных систем обработки информации;0;Настя;Распознавание образов, Машинное обучение, Интеллектуальные информационные системы, Нейронные сети, Нечеткая логика, Интервалы доверия, Семантические сети, Генетические алгоритмы, Антагонистические игры, Бескоалиционные неантагонистические игры, Повторяющиеся игры, Способы вычисления выигрышей, Матричные игры, Биматричные игры, Кооперативные игры, Позиционные игры;;;;;;;;;;;;;;;;;;;;;
07.3.6.155.20;Световые приборы и мультимедийные комплексы;0;Настя;Световые приборы, Мультимедийные комплексы;;;;;;;;;;;;;;;;;;;;;
07.3.6.156.20;Инфраструктура сбора данных об окружающей среде;0;Настя;Сбор данных, Обработка данных, Анализ данных, Визуализация данных, Данные об окружающей среде, Окружающая среда;;;;;;;;;;;;;;;;;;;;;
07.3.6.157.20;Инфраструктура сбора данных о человеке;0;Настя;Сбор данных, Обработка данных, Анализ данных, Визуализация данных, Данные о человеке, Социологические исследования;;;;;;;;;;;;;;;;;;;;;
07.3.6.159.20;Разработка и прототипирование интерфейса адаптивных и интерактивных систем освещения;0;Настя;Разработка интерфеса, Прототипирование интерфейса, Системы освещения, Адаптивные системы освещения, Интерактивные системы освещения;;;;;;;;;;;;;;;;;;;;;
07.3.6.40.20;Стилистика и визуальные образы в компьютерных средах;0;Настя;Компьютерные среды, Стилистика, Визуальные образы;;;;;;;;;;;;;;;;;;;;;
07.1.6.52.20;Методы исследований и контроль качества материалов;0;Настя;Контроль качества, Жизненный цикл материалов, Показатели качества изделий, Инструменты управления качеством, Основной закон надежности, Резервирование, Оптимизация качества, Методы оптимизации;;;;;;;;;;;;;;;;;;;;;
07.5.6.20.20;Теоретические основы моделирования спасательных и специальных операций (КР2) / Theoretical Basis of Simulation Rescue and Special Operations;0;Настя;Спасательные операции, Специальные операции, Моделирование;;;;;;;;;;;;;;;;;;;;;
07.6.6.119.20;Применение интеллектуальных технологий в адаптивных системах освещения (смешанное обучение) / Intelligent Technology for Adaptive Lighting Systems (blended learning);0;Настя;Системы освещения, Адаптивные системы освещения, Интеллектуальные системы;;;;;;;;;;;;;;;;;;;;;
07.6.6.124.20;Экосистемные услуги, управление городскими зелеными пространствами;0;Настя;Экосистема, Экосистемые услуги, Зеленые пространства, Городские зеленые пространства, Управление городскими зелеными пространствами;;;;;;;;;;;;;;;;;;;;;
07.6.6.68.20;Коммуникационные протоколы кибер-физических систем;0;Настя;Жизненный цикл КФС, Обеспечивающие технологии КФС, Проектирование систем управления, Вычислительные платформы КФС, Встроенные системы, Нормативные основы эксплуатации КФС, Анализ и оценка угроз информационной безопасности, Проектирование индустриальных КФС;;;;;;;;;;;;;;;;;;;;;
07.7.6.126.20;Современные проблемы в биомедицинской и экологической инженерии;0;Настя;Биомедицинская инженерия, Экологическая инженерия;;;;;;;;;;;;;;;;;;;;;
07.7.6.198.20;Промышленная и биомедицинская оптика/ Industrial and Biomedical Optics;0;Настя;Промышленная оптика, Биомедицинская оптика;;;;;;;;;;;;;;;;;;;;;
06.1.5.6.18;Статическая физика и термодинамика;0;Настя;Статическая физика, Термодинамика;;;;;;;;;;;;;;;;;;;;;
06.3.5.55.19;Нормативно-информационное обеспечение проектной деятельности;0;Настя;Документооборот, Характеристики документооборота, Требования к проектной документации, Документирование разработки программного обеспечения, Структура элементов документации на программные средства, Документирование в соответствии со стандартами, Формирование требований к ИС, Проектирование системной архитектуры, Методики описания системной архитектуры;;;;;;;;;;;;;;;;;;;;;
06.2.5.31.19;Нормативно-информационное обеспечение проектной деятельности;0;Настя;Документооборот, Характеристики документооборота, Требования к проектной документации, Документирование разработки программного обеспечения, Структура элементов документации на программные средства, Документирование в соответствии со стандартами, Формирование требований к ИС, Проектирование системной архитектуры, Методики описания системной архитектуры;;;;;;;;;;;;;;;;;;;;;
07.3.6.27.20;Интеллектуальные электронные архивы и семантический поиск неструктурированных данных;0;Настя;Анализ текстовой информации, Интеллектуальные электронные архивы, Семантический поиск, Неструктурированные данные, Машинное обучение, Обработка данных;;;;;;;;;;;;;;;;;;;;;
07.2.5.7.20;Контроль качества изделий цифрового производства;0;Настя;Контроль качества, Жизненный цикл, Цифровое производство, Показатели качества изделий, Инструменты управления качеством, Основной закон надежности, Резервирование, Оптимизация качества, Методы оптимизации;;;;;;;;;;;;;;;;;;;;;
07.2.5.20.20;Методы управления качеством при проектировании и эксплуатации автоматизированных систем управления;0;Настя;Автоматизированные системы управления, Управление качеством, Проектирование автоматизированных систем управления, Эксплуатация автоматизированных систем управления;;;;;;;;;;;;;;;;;;;;;
06.7.3.4.19;Механика сплошных сред;0;Настя;Сплошные среды, Модель сплошной среды, Кинематика сплошной среды, Теория упругости, Идеальная жидкость, Вязкая жидкость, Турбулентность, Пораничный слой, Газовая динамика, Магнитная гидродинамика;;;;;;;;;;;;;;;;;;;;;
06.7.6.121.18;Физическая кинетика;0;Настя;Кинетическая теория газов, Диффузионное приближение, Бесстолкновительная плазма, Столкновение в плазме, Плазма в магнитном поле, Теория неустойчивостей, Диэлектрики, Квантовые жидкости, Металлы, Неравновесные системы, Сверхпроводники, Фазовые переходы;;;;;;;;;;;;;;;;;;;;;
07.1.6.150.20;Коллоидные нано- и микродисперсные системы;0;Настя;Коллоидная химия, Дисперсные системы, Адсорбция, Наночастицы, Гидрофобные золи, Полимеры;;;;;;;;;;;;;;;;;;;;;
07.2.6.60.20;Проектирование систем технологической подготовки производства (КП1);0;Настя;Технологическая подготовка производства, Технологический расчет, Системы автоматизированного проектирования, Проектирование систем, САПР, BPwin;;;;;;;;;;;;;;;;;;;;;
